% Model,FBAR_Sc30AlN200nm_Mo100nm_2p5to7p5GHz_16jul25_S.mph
% Versjon,COMSOL 6.1.0.346
% Date,"Jul 28 2025, 11:49"
% Table,Table 2 - Z parameter
% freq (Hz),"w_edge=0.20649, t_edge=1.0898, t_ScAlN=0.25398, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.23616, t_edge=1.9328, t_ScAlN=0.46646, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.31752, t_edge=1.7884, t_ScAlN=0.29408, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.42666, t_edge=2.3908, t_ScAlN=0.32704, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.26543, t_edge=2.763, t_ScAlN=0.47372, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.2, t_edge=0.82689, t_ScAlN=0.31882, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.37007, t_edge=0.05, t_ScAlN=0.25835, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.22838, t_edge=0.58157, t_ScAlN=0.46352, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.65045, t_edge=0.84315, t_ScAlN=0.35532, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.26902, t_edge=2.0441, t_ScAlN=0.41348, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.20294, t_edge=1.6227, t_ScAlN=0.3561, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.39019, t_edge=1.3336, t_ScAlN=0.36057, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.40822, t_edge=1.6571, t_ScAlN=0.4289, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.27578, t_edge=2.5882, t_ScAlN=0.5, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.36899, t_edge=1.7976, t_ScAlN=0.49887, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.39381, t_edge=1.9257, t_ScAlN=0.36216, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.30808, t_edge=2.191, t_ScAlN=0.2516, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.28913, t_edge=2.6501, t_ScAlN=0.34745, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.3386, t_edge=1.2992, t_ScAlN=0.3167, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.21356, t_edge=1.4986, t_ScAlN=0.46069, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.31262, t_edge=0.83409, t_ScAlN=0.38602, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.48795, t_edge=1.6227, t_ScAlN=0.37064, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.2, t_edge=2.4971, t_ScAlN=0.23957, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.31673, t_edge=2.865, t_ScAlN=0.42538, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.20473, t_edge=2.5336, t_ScAlN=0.37291, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.3205, t_edge=2.6406, t_ScAlN=0.22561, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.29293, t_edge=2.2195, t_ScAlN=0.29662, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.25855, t_edge=2.0975, t_ScAlN=0.4745, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.25203, t_edge=1.1568, t_ScAlN=0.462, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.53724, t_edge=0.65587, t_ScAlN=0.38301, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.22719, t_edge=2.5309, t_ScAlN=0.41866, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.31515, t_edge=0.91567, t_ScAlN=0.48898, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.30914, t_edge=2.5161, t_ScAlN=0.23356, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.24037, t_edge=1.8335, t_ScAlN=0.21739, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.21434, t_edge=2.1398, t_ScAlN=0.5, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.35318, t_edge=0.6518, t_ScAlN=0.3702, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.31872, t_edge=2.9903, t_ScAlN=0.32693, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.28416, t_edge=3, t_ScAlN=0.21663, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.2, t_edge=2.3659, t_ScAlN=0.29735, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.31554, t_edge=2.5987, t_ScAlN=0.30806, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.49033, t_edge=1.3649, t_ScAlN=0.3893, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.2, t_edge=2.0516, t_ScAlN=0.43216, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.33297, t_edge=2.063, t_ScAlN=0.20177, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.29453, t_edge=2.6365, t_ScAlN=0.24287, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.294, t_edge=1.6162, t_ScAlN=0.30533, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.21267, t_edge=1.3257, t_ScAlN=0.36637, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.22613, t_edge=1.463, t_ScAlN=0.29226, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.22987, t_edge=1.5334, t_ScAlN=0.28508, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.24024, t_edge=0.61666, t_ScAlN=0.49871, es.zref*(1+es.S11)/(1-es.S11) (Ω)","w_edge=0.35605, t_edge=2.2898, t_ScAlN=0.4385, es.zref*(1+es.S11)/(1-es.S11) (Ω)"
7.031772575250836E9,37.498839391255224-439.71106714193826j,8.52657342733334-685.788417202724j,11.611221148079709-481.6078862777748j,9.911300664143091-509.21254825335086j,7.6012030143072105-694.3919721377175j,6.410716825001302-500.0804047545251j,13.911013967292043-434.2516271190229j,9.390180020619093-685.4828348865396j,14.974782543614214-546.6107144953756j,31.621263453199973-610.2998211695663j,6.689737862210877-544.1295803092914j,12.839437544855864-561.2687887334204j,8.23346102984119-635.6136976845336j,11.744431201910226-734.0831915962139j,9.238810398033888-724.8554772725654j,16.846607407727745-558.0130762070808j,13.796563829272925-455.5921908301953j,7.990040546807189-538.3239699819387j,11.484513895920822-512.1013628473498j,8.321011014896714-680.4518638910976j,21.083675556600635-562.3358372965616j,10.54195801758379-558.9889286779268j,9.185092732026131-419.31426475119935j,7.440700078111447-634.4274684499075j,41.21177654613729-566.0841493233836j,17.860859711587395-424.10662457154075j,7.885832967320378-484.5551452317622j,10.791234306904194-695.3797006803717j,7.534620575165206-680.3730374102988j,15.86973005549533-615.1351161641476j,8.082112627676107-627.4638906414933j,11.793070664206171-714.6873184332713j,133.56210413224753-406.3271846947654j,49.47954142101324-400.20109178893233j,12.588370348556813-729.13570217628j,8.045244137646245-564.9856331692099j,6.824033982713147-509.97911903050823j,37.61642653605103-505.16487938996175j,9.056415175709807-482.74433656110733j,7.650239213752955-491.57024258963673j,15.272587092139098-595.7299442852039j,7.498691358848716-639.3417216885116j,113.34218707896709-540.0978485453816j,22.49044808269749-448.6092169428719j,8.007119825616195-471.42381546950253j,38.907174819077504-592.584882665749j,14.618330888434347-482.98172163607745j,13.359333784287328-474.1092835376298j,11.311485860575416-730.4882573309478j,10.453040713981931-649.0530467748713j
7.048494983277592E9,38.42261624573234-437.4545462886767j,8.566790527924985-684.1595127282396j,8.220017161585552-476.94186153202173j,8.778609051387274-506.2184263739264j,7.738340104988088-691.8692866958238j,6.5645780280293415-497.7339872098012j,8.293136090773435-435.4920598956244j,8.491406557236083-681.8062982925455j,10.414555822933789-544.3583571500936j,20.448544188831804-621.5624308211372j,6.9699098208667145-541.6959601692137j,11.735670406488097-558.1701877079564j,8.750460641345859-634.2421856066521j,9.02903276592958-730.9002581124442j,11.326388491684636-725.9172215404794j,10.211208951195628-559.5977955775438j,14.582654345535595-447.5373266832341j,7.17535917933237-535.099256812439j,10.929434120572267-508.61785512187197j,7.9009938427516655-677.5437597033737j,18.663330229396728-549.2830906395498j,7.590172106662333-552.3849295916274j,9.869343170915185-415.4362955430137j,7.587619341063033-632.4456669912696j,39.49459653309081-572.7792800900926j,20.200860300717867-434.5507212131852j,10.136130240392012-482.4491029988986j,10.490882168823374-693.4795751952709j,7.966688681210428-678.5577386664798j,14.453107610373648-600.8959205554194j,9.004478723099991-624.0327704626301j,13.306775434219118-710.9893697050352j,68.03289096949116-472.5778181423389j,151.37621924775104-428.4311952205326j,21.396264196409472-732.7476693999513j,7.650332931488969-563.5050238179784j,7.520159282601566-506.0148866563962j,52.09568489130501-485.1597366812975j,8.25775792396155-481.43281645960053j,8.464024078610647-487.51613854018746j,11.800076285960918-593.0314606869006j,7.657504759167589-636.960789278232j,70.21159301190679-474.5154705040179j,14.855695021936581-441.85758899107356j,9.676136537540858-468.4054236641266j,32.38177675012244-579.8003098456063j,18.54515439147648-476.1700492382674j,13.19500049736055-470.37150780461394j,9.822813177365582-728.5010082329724j,9.10046065010098-648.2268956222127j
7.065217391304348E9,28.553749194721544-446.8915901528187j,8.195427471301391-683.0709067834429j,11.324494133705599-478.2265990420825j,9.154628524225869-503.8606821320763j,7.63779603322767-689.7082487878831j,6.555597463131941-495.60297291183724j,7.747308978799066-431.6307300710696j,10.047608216437965-679.0145560486598j,12.9997462178124-544.4175661043482j,14.6196984821036-617.5917742911272j,7.053987645729936-540.4994445494613j,12.905001495447232-549.8301873073691j,7.745396504459174-632.1056550052326j,9.095936255228292-728.6179788338559j,10.349649567996176-723.0026770904258j,11.073185445442567-554.4453394798088j,19.023230218597888-446.02700418640325j,7.767560908207124-532.9296978443497j,14.819375996291061-504.0534123350505j,8.406578391373463-674.5778804109572j,55.78775951039457-570.2016003893962j,10.91318738387663-545.2872246839555j,13.470998637429114-409.2788036274934j,8.761736806976181-630.0514328238141j,34.47922470831054-582.3931414655322j,12.382755275520758-416.5932539749748j,9.727623114861954-477.67734590867235j,12.515004001150901-696.4662149336095j,7.531167825687896-675.9689066351378j,19.250937963028605-589.586885787562j,8.016365305091384-621.6591199335961j,14.959798731609993-715.319642439926j,47.67533546241694-456.65182482374723j,55.14826171796186-447.99304234770835j,15.593420290950414-733.7927738259675j,7.380776262708874-561.3951903720314j,7.557991717671831-502.22113954466226j,29.923152894251686-459.8694984658162j,8.021314171142008-478.0844742384614j,8.147180251768125-486.4669759204861j,10.15379105761465-587.0605342152029j,7.69892913159054-634.8095643758145j,84.27118690871744-488.1806297673858j,11.385897324746065-436.0451863954075j,7.639191055406206-461.62197772694407j,22.013002252940854-580.313100768131j,19.508172865307298-481.1304038691705j,11.648919587363759-464.9418019139583j,11.051717081585025-726.0587751024925j,8.861871059068408-646.0210064202394j
7.081939799331103E9,20.880639299387237-452.69925670575253j,8.048529381978398-680.2098080005442j,8.967726755535091-472.83766328550166j,10.074257913658757-500.9217882668854j,7.520524256057461-687.1932855060867j,6.7707139947416435-493.51563855928765j,7.582569056090447-425.9109883961506j,10.23068057025607-676.9091576258218j,9.57762751694927-544.5090789768194j,15.819427436176422-611.9293902674862j,8.133099706434665-537.050468007672j,9.181836550621181-550.4090644948594j,7.654348673265834-629.6319597498638j,9.73380889939551-725.8369473426307j,10.027894384066334-721.507365250917j,14.749013392803848-549.0022753959731j,10.091503175167103-443.8777375314105j,9.407423037761216-529.1095387932058j,11.552925739635086-498.6375714294424j,8.171204345652614-672.5417589553296j,33.937014960977976-602.5860755421978j,16.333728455287716-546.0510780720585j,14.145349325822837-401.0688313331425j,8.43475229314361-627.8305676255012j,13.032928751706859-571.1531576561366j,14.08062354419388-398.7752466253112j,9.5576845591902-477.43693856459225j,13.289682723524466-691.441994485452j,7.512897317984709-674.0239519763765j,13.699152852105675-586.857182207764j,8.444393896114983-619.0003494254939j,11.108893981027348-713.9720943499026j,21.953698707412702-452.1426590798024j,85.326216941389-434.37714863140025j,12.786141058300055-728.1550217516973j,7.974800431872797-559.6408063941387j,8.903400915285232-498.5118900171399j,28.668462801909968-452.98890664454296j,10.403396088318884-476.4941018585221j,9.140254852576305-485.36441121749453j,13.08823948741157-586.4727594227903j,9.064908256485205-631.8477735302646j,49.96877291976814-438.091601131449j,11.65406095924226-434.09007430425623j,14.863323947305748-456.64056436692664j,20.80920307609747-572.1337538274631j,17.609430330739592-474.9284339169721j,10.744105531170087-467.458899615123j,10.518513205217346-725.0748657165093j,10.943952366665092-642.3575903659136j
7.09866220735786E9,22.97751151549801-434.2831797910373j,8.457235159794438-677.939501213639j,11.339228273705203-470.92379705617066j,8.341291139194803-496.32368385780825j,7.761590631772447-684.8824515890395j,6.6012579626451915-491.0681742140356j,6.495013832838519-424.60113054671655j,12.236256187501754-674.7911472345536j,8.223282042133322-537.099871105393j,11.975424507836935-615.055932936785j,8.436849941905756-534.8269424895702j,8.853604362000416-545.9434259653051j,7.997278256531504-628.1263948126634j,8.453223328866153-723.9981453598128j,16.292494551339697-718.6197648334905j,11.569023222856677-551.747131651654j,11.240916098759328-438.5587462438495j,7.750148330010561-528.2795425498382j,13.310246594435576-496.9310223626773j,9.104913974819938-670.678720989926j,13.20250618775999-588.8091284516436j,12.344517159406053-549.862522818223j,13.396991520662956-404.0570747245714j,8.000012301702949-626.5583772558476j,20.185300768444822-567.2655005579423j,17.33051678474761-399.5144818333408j,8.761986405935739-474.15952438824127j,14.584177824968288-686.2714633497869j,7.516198468519389-671.8117442676227j,28.368032347982492-578.945053922221j,9.049924064260157-617.6868290151913j,10.47834062352228-710.070135804553j,31.1513462541833-447.10175564073984j,40.75001152025771-416.7240609695543j,9.969712632894138-724.7177187215516j,7.779554304105482-556.2041348430736j,13.224435311741125-494.02771008138217j,60.85011525545133-440.07128307603074j,7.066604381281888-473.575077115002j,6.490777765379473-480.70517927397634j,10.63682764504272-580.710700606154j,8.08327857400965-630.9977160495133j,98.05948884485532-484.3130102596732j,15.193248832667674-430.04700512653915j,12.45137418309866-456.02302818011896j,11.867293895384-567.5331167733044j,14.679749008033822-477.1721329725518j,9.187534571511312-464.8685998186236j,9.463804910388458-723.4250157263093j,14.021673443921966-639.281660480493j
7.115384615384615E9,31.519135547370897-427.6600507713655j,8.604650886857973-676.547678673167j,7.750152424198242-467.6546966642126j,10.472781493366508-493.21846129883806j,7.803534616402442-682.1522752978254j,6.766231002944343-488.2696729044478j,7.257260804427275-421.02209152142007j,12.175829545666327-673.875824883812j,9.394122599088819-535.057841570357j,10.12213800774315-608.9195752088197j,7.103858326699874-533.7512770438065j,10.599280226456916-543.2090932189102j,7.296856748609446-625.4832666004153j,8.367605649981828-721.4312254395998j,13.197651745807246-716.7870620149419j,10.342393272032329-548.061406385188j,13.802587188541525-428.44272018768936j,6.944489572278443-526.9168894148427j,13.386081343581516-495.7172721571263j,9.117810071624778-668.9124846165346j,15.555712247514428-572.9336992595728j,9.861796273061534-537.987379018412j,10.904626653905883-396.60992478216815j,7.903322312776981-625.1425109721546j,9.50934897541854-569.6244854412332j,34.38640580378504-388.16577684356395j,7.109974159972853-470.8749263236716j,14.725198626910464-689.7250240185319j,7.628304601190637-670.0581695675111j,18.536705697721956-581.5536359301999j,8.7685860109285-613.7257157063382j,10.00252749920055-708.6615085140415j,27.676813450391172-434.82175895557305j,69.48460587917387-436.5000347626885j,11.26513713001414-722.782069315865j,7.433717605488338-555.7564248421004j,16.75453624669272-488.39801668326186j,39.374808342181886-454.88439443426574j,7.767111991862369-471.5557991986795j,6.849424068329774-476.7517379416812j,12.030398713255227-581.7850061322852j,8.164126146863417-627.6092519310831j,95.37559169750108-480.713600030233j,14.106139687046712-425.1669576180573j,16.89915145722098-457.9606337440219j,12.7004729588309-556.5634185124161j,12.420141649975132-470.74897737283294j,8.282996819525472-459.5594665947363j,9.10162317117698-720.2458005251682j,9.785231026251862-640.6505490772519j
7.132107023411371E9,16.35591159352439-443.57149394001954j,7.769074740161755-674.5008607031999j,7.767483614623323-465.71295542182986j,8.287619727394294-489.2087365623542j,8.790510158806425-679.146023174319j,6.4717796978777145-487.17104739739625j,9.251016219261894-419.0060275751887j,10.163640331555357-673.1929155288935j,11.46422434937166-530.5124296197226j,10.70099261303046-608.375637049128j,6.628848986821702-531.473464265934j,9.349448274253678-542.8803945844487j,7.104555210487975-623.0373331050548j,8.36841974509398-719.083029070551j,9.882313493488832-718.8211742682137j,7.775363563306652-544.0434866781279j,10.019496427794724-426.5599544860472j,7.0849893647898154-523.7901557429318j,11.383844949665045-491.3382067907158j,8.59203705613645-666.9718486258965j,21.351096901057506-576.6713795755738j,17.23247202457857-536.3722068657232j,10.7251225609966-394.90978199133554j,7.194542458390518-622.5864095260124j,11.660129549943571-564.1086744429438j,34.92322572852675-411.1938296211752j,11.069055272732728-469.29309684167714j,12.24343168712246-688.8384895438434j,7.3847661960646045-667.823058142615j,23.53120227868813-573.6926444887955j,11.757179008994342-613.1120336126039j,9.250890240745605-705.6295251507847j,27.009453397099136-432.73667395788146j,62.71017693123193-416.86323891775487j,10.235156534874276-719.5501907370908j,7.583933291542814-553.0530494462369j,20.509391105885534-497.8204292064598j,20.503520583131696-428.1656420877468j,6.470211171605179-467.0807432690577j,7.939207688152528-473.65777800099784j,16.151950674013484-577.9179079333849j,9.177687310363773-627.0025425952676j,93.0285633725725-399.5745583418928j,11.297361316019684-421.04816548984587j,25.272769124786116-440.3768429659918j,17.106309770138484-555.8539530922856j,12.729684460186865-469.74573716085314j,7.2847320595188645-458.1012233836761j,9.637921765092619-717.1178409822251j,7.879117049174364-637.365389001963j
7.148829431438127E9,17.79247767623447-435.5195715502893j,7.968143066872367-671.8143253769782j,10.195439680420135-463.98844230106647j,12.043717465053778-491.6999814830329j,10.092914831939876-675.7328076849784j,7.748940703915391-483.62956693035653j,7.41532083260159-416.6277069299462j,9.64290648168956-670.1643533211625j,15.103870372109649-534.2572423591077j,9.24113534419226-606.2624498251809j,7.016469828821391-529.4288581521014j,9.984755803949302-540.492222439465j,7.447915290899561-620.5282911915263j,9.114365970442618-716.852849810108j,9.817597203369502-713.8786150229064j,8.765858735437108-544.8784045890419j,10.434200842233741-428.28173317674685j,6.723165624495902-521.527138140881j,14.81507807364224-497.774554252575j,7.811138059382256-665.4528499283379j,16.250120300788655-566.6360775596145j,22.199600621395366-522.9095503600845j,20.993359612738324-373.52265278726435j,7.465949562359293-619.849222854982j,10.048603370456762-561.0168812583341j,22.093466518370363-402.2172271125355j,8.684888771829325-464.41206442918946j,11.021759551417407-683.8902921721321j,7.557052164694874-665.6762112735342j,21.39947300409985-564.5519237466705j,11.673169315361909-612.2525638971897j,9.543587701633673-702.3702205129075j,17.334919603380076-424.927056730536j,62.18150508956561-409.69054996028814j,9.187570971843929-717.8720705687416j,7.678613286187644-549.7166468953651j,22.83595576179412-490.53794505221026j,19.32431973132001-418.0891427685148j,6.106579341300892-464.98259175087657j,7.5235845019607686-473.7649508654621j,11.71931902518296-577.3690501878133j,8.909158809261493-624.0757833953297j,104.75099648495156-438.0000349568392j,11.35388472232032-415.2166963593984j,24.694379441435196-436.11909138285677j,15.0012673972414-555.2240613166708j,9.37804437436635-465.52362198739326j,8.12894184762292-456.6623414497144j,8.251486928232122-715.5517011167967j,8.633342032919126-635.2450021806874j
7.165551839464883E9,17.501781101070023-430.4712525213959j,7.515568033746048-670.1478780546581j,9.762637129808889-461.7804145746729j,8.940841918381123-483.85888406062975j,8.627629002356938-674.1262061414975j,6.543769744697806-483.5788243610627j,7.978220456891367-411.93605886992174j,9.571346378424531-667.0939429788078j,11.784921295129756-528.212275760511j,9.396419910890538-603.8673351949116j,8.44262943461259-526.3213056076457j,8.251466163485565-538.4579648661983j,7.3927487867028745-618.2993795030358j,8.377109974292413-714.8634728661024j,8.997111446323949-712.8618898732709j,9.148032171598674-539.168029914771j,10.783132484562579-421.5696473380074j,6.850174866011133-519.5817945875218j,13.059574924991896-489.3992406642051j,9.366869825410408-663.9901312022738j,16.4811395807109-573.4583398042836j,22.988839659937693-521.8567117504182j,24.571260221283694-388.93744144762957j,7.165540319684369-618.0498535133645j,8.154182780636686-559.8783209268291j,23.31159052816966-389.1195159110071j,9.57334709145255-464.988552873916j,9.741553535607485-683.1724170719352j,7.375127673056202-663.7529691594767j,29.5634547631063-574.7418685249112j,10.84410929699125-612.4555300591736j,10.996290967778778-702.9118053950525j,18.013303623165047-413.42736754225484j,42.37587636129097-406.7673851827882j,9.605388240008399-715.1177804701663j,7.416026571993021-550.5249743728848j,12.765714598841324-487.5191401451296j,28.822818703888856-404.9766425463907j,7.816180749244215-461.353213591023j,7.28687385338971-467.53125914459946j,20.137133699480326-582.1127139905121j,10.961858989609873-622.6952652299118j,35.264418095195076-450.327892677353j,11.425483325222281-411.8658636795111j,57.89468567201784-452.184370261636j,11.057439516729556-551.9194069601177j,12.478449114665162-463.2341220787454j,8.754565329619673-450.98067263886674j,9.360771526871215-712.3312131518215j,9.329980049328547-631.814276536613j
7.182274247491639E9,11.74600061244653-428.43898803667895j,7.563858324336974-667.9750338288185j,7.396816356068517-457.3470389379561j,8.972009156867504-478.4617139969519j,14.432482656054708-671.7535417429626j,8.49818333009667-481.35437418418104j,6.564232487757714-410.6548063814986j,9.41548361108522-663.9131201794048j,17.817590979157373-521.058928462793j,12.397757224254574-597.1132870257454j,8.441456869530391-524.6699380665476j,7.506700570931092-536.5232337460214j,7.878068625111727-615.5484093473978j,8.231948368653638-713.1513404982384j,8.892973836889972-709.9046098652074j,8.896906433281082-537.3821603297891j,8.254259487025855-417.8586698212322j,6.936981840244791-516.9701704894977j,10.680426358664429-491.3029794373015j,8.442772134253111-661.7652252097839j,18.25493450371891-555.9817237993128j,33.79900006344931-541.5980284758732j,27.900158531760752-396.5562658963491j,7.115389605473337-616.2015375564056j,9.500247387737614-556.6813497009069j,27.30457208343699-382.0704337798909j,8.928588021357621-460.7985397328737j,9.495244395727278-679.3758605936591j,7.530861474455898-661.6317812639496j,15.230447038362422-577.8279046170189j,8.84344719863225-610.9663647929502j,8.925639759520902-699.7378605983715j,18.024704219893948-413.10519215480946j,91.56662905974237-413.589708978384j,8.884159218549867-713.6810222811077j,6.845069259380345-546.9772180053468j,29.831429942519335-487.0058666347737j,16.904717724484485-415.2616563099869j,7.010771293188318-461.27201019010033j,8.88227815302566-462.80418161475455j,16.35041057033393-577.4190108764849j,9.89049406693593-619.3325997428127j,25.371140627322934-447.86228663440727j,9.624405916922543-406.9337242260647j,41.95263861861823-480.77095673716417j,11.82762053025575-553.155430150097j,8.45267915968723-462.57206560935066j,9.461953519803739-448.5324214642909j,9.284511617966904-711.3642509798433j,10.661979285553361-630.3893064123159j
7.198996655518394E9,8.815867604968783-425.4911865706831j,7.973510116298323-665.7885948951348j,11.369038587418833-454.35167965302855j,23.338293723431825-468.2256290462049j,12.611065907714432-670.6374613908896j,6.518678610350248-479.8349716976559j,7.098565631805882-410.03785446162806j,10.048209374858974-664.0398477670286j,21.33229841875987-532.0373995527649j,18.903582436311307-600.140387844992j,7.029414562832048-523.1426066332821j,11.509159412557912-531.7882441642912j,7.956244174611041-614.1478018302279j,8.262510474176585-710.50839803716j,8.848302467905718-707.4378047524355j,8.69997360422009-536.3898635865139j,9.291940453503658-416.34321123495806j,6.483554069562727-514.566682752778j,8.980828237959226-486.18742606378623j,8.063363136403408-659.8308963537739j,20.356992126271486-585.6544431896735j,29.020559140642206-534.7780562137001j,40.49487870371916-374.96029055881286j,6.965077042211875-613.7958492995325j,8.238139947114723-554.1936237374802j,27.76734105588915-359.2889095265895j,8.901128124044506-459.7195973842919j,10.521356665823895-678.8465872195262j,7.86577106510728-660.1743302241917j,17.614969794248434-584.6011943876092j,7.6732206628255755-608.2792498787161j,9.580049027213517-698.0889472373963j,16.961214719161948-407.0026643337765j,61.753653672526134-448.19895040405265j,8.906369022230885-710.3266160405026j,6.5522144638091-545.0265930138831j,33.996682479551254-494.9822652751772j,19.566370564994056-416.0794422374831j,7.31456455071973-457.7897096550867j,10.114741626998201-462.3824447039353j,12.733580530378095-576.0927296075574j,14.138013728138178-617.6252132512961j,29.17234842354753-428.5196885021334j,9.419618747327732-407.0001397263805j,32.96418134278471-470.3632947613557j,10.04433440225897-549.7838940589722j,8.58444091206644-454.6881128597058j,9.285512681963034-445.31186604099076j,8.840712847380908-709.5324867190609j,10.726006584000721-628.1348399924965j
7.215719063545151E9,9.363659678763765-420.86491309716007j,7.988862833348638-664.2417881388612j,9.110416354739932-457.41285243137594j,20.066362819900945-485.6161728409189j,16.046423045607433-673.4580513578715j,6.813037362448536-476.1398341858265j,6.616745294912381-408.6224952617256j,9.791465175127565-661.1316770892237j,12.237910362861049-532.8278002093307j,12.486512988635734-597.4279808553794j,7.835129465511848-519.434045923337j,11.877961233416682-535.922352534612j,7.903932750134746-611.6163559070842j,8.553190358206008-708.2618971145881j,8.525555360557517-705.4308022515928j,6.854367750221242-534.7999043146807j,11.901354334848728-412.13623570777725j,6.41938416228002-512.1768969314523j,8.468098921819955-486.6034674330796j,7.993535111903249-657.8809345616488j,16.305807586974556-576.1214081088489j,43.38455510708162-534.1166147546672j,57.116125094195176-359.6978026670007j,7.123800000611731-611.6853547613186j,8.433805645357092-552.6986200317215j,34.738649740025146-391.8503920293258j,7.207571148056058-457.7640027537089j,12.567716320251192-676.0683467183018j,7.784165001425332-658.3411028161706j,12.398351441771132-566.9957269894719j,7.501272551163905-606.3503547374439j,8.268051784932746-694.7839147580372j,16.761825517514676-406.36552022964565j,26.507898681127404-397.270363968637j,9.542449792702891-708.2064065076252j,7.079725815065548-543.4236822138184j,12.088318533808936-497.29069098572216j,13.834309781687603-403.03753842896117j,8.738582845867736-455.3494245264924j,12.05156738488297-456.2834764967692j,11.043863203637114-575.2489970407585j,9.633543891814513-617.2776648762103j,24.537316071035377-415.81342420991996j,8.156235689990364-402.5581817339399j,26.097862124944825-465.675674721962j,12.05284682478689-547.0913192703632j,10.44316313341192-457.5145758855351j,10.174349326255017-445.62882620310575j,8.95552139945885-707.350491952227j,10.77422678815387-625.1657503673338j
